user,date,True_class,Reconstruction_error,error_min_max,pred_y
bho3538@inzent.com,2020-12-08 15:00:00,0,3375.325214566809,0.3375325214566809,1
bho3538@inzent.com,2020-12-08 16:00:00,0,3412.8099818265114,0.3412809981826511,1
bho3538@inzent.com,2020-12-08 17:00:00,0,1687.3373700452396,0.16873373700452396,1
bho3538@inzent.com,2020-12-08 18:00:00,0,1796.410951644865,0.1796410951644865,1
crlee@inzent.com,2020-12-08 10:00:00,0,9041.653191579191,0.9041653191579192,1
crlee@inzent.com,2020-12-08 11:00:00,0,9324.71340278158,0.9324713402781579,1
crlee@inzent.com,2020-12-08 12:00:00,0,9605.727940262563,0.9605727940262564,1
crlee@inzent.com,2020-12-08 13:00:00,0,10142.550806636194,1.0142550806636197,1
crlee@inzent.com,2020-12-08 15:00:00,0,7565.701577381931,0.7565701577381931,1
crlee@inzent.com,2020-12-08 16:00:00,0,7943.139090951255,0.7943139090951254,1
gypark@inzent.com,2020-12-04 15:00:00,0,756.4668148838507,0.07564668148838508,0
gypark@inzent.com,2020-12-04 16:00:00,0,823.2812261818602,0.08232812261818602,0
gypark@inzent.com,2020-12-04 17:00:00,0,1114.6931755845012,0.11146931755845013,1
gypark@inzent.com,2020-12-04 18:00:00,0,1136.6110880607932,0.11366110880607933,1
gypark@inzent.com,2020-12-08 08:00:00,0,1867.340930651461,0.1867340930651461,1
gypark@inzent.com,2020-12-08 09:00:00,0,2159.871071835417,0.2159871071835417,1
gypark@inzent.com,2020-12-08 10:00:00,0,2166.956348254187,0.2166956348254187,1
gypark@inzent.com,2020-12-08 13:00:00,0,1825.5137731830741,0.18255137731830745,1
gypark@inzent.com,2020-12-08 14:00:00,0,1294.9937843139114,0.12949937843139114,1
gypark@inzent.com,2020-12-08 15:00:00,0,1886.4322123971285,0.1886432212397129,1
gypark@inzent.com,2020-12-08 16:00:00,0,1923.6328099478208,0.1923632809947821,1
kbj804@inzent.com,2020-12-02 09:00:00,0,2304.650167349089,0.2304650167349089,1
kbj804@inzent.com,2020-12-02 10:00:00,0,2423.150879946473,0.2423150879946473,1
kbj804@inzent.com,2020-12-02 11:00:00,0,2711.771105665129,0.2711771105665129,1
kbj804@inzent.com,2020-12-02 12:00:00,0,3024.480713361642,0.3024480713361642,1
kbj804@inzent.com,2020-12-02 13:00:00,0,3239.5168241360393,0.32395168241360395,1
kbj804@inzent.com,2020-12-02 14:00:00,0,4208.050485101302,0.4208050485101302,1
kbj804@inzent.com,2020-12-02 15:00:00,0,4298.350611425807,0.4298350611425807,1
kbj804@inzent.com,2020-12-02 16:00:00,0,4310.819946364474,0.4310819946364474,1
kbj804@inzent.com,2020-12-02 17:00:00,0,4548.269869053501,0.4548269869053501,1
kbj804@inzent.com,2020-12-02 18:00:00,0,4465.496234582685,0.4465496234582685,1
kbj804@inzent.com,2020-12-08 09:00:00,0,4271.418856882867,0.42714188568828665,1
kbj804@inzent.com,2020-12-08 10:00:00,0,4569.20733842315,0.456920733842315,1
kbj804@inzent.com,2020-12-08 11:00:00,0,4601.4652075022605,0.4601465207502259,1
kbj804@inzent.com,2020-12-08 14:00:00,0,3255.961960347123,0.3255961960347122,1
kbj804@inzent.com,2020-12-08 15:00:00,0,4048.1432758560686,0.4048143275856069,1
kbj804@inzent.com,2020-12-08 16:00:00,0,4252.977599803045,0.42529775998030456,1
kbj804@inzent.com,2020-12-08 17:00:00,0,4254.736912703343,0.4254736912703342,1
kbj804@inzent.com,2020-12-08 18:00:00,0,2374.9768046170952,0.2374976804617095,1
orsel@inzent.com,2020-12-08 09:00:00,0,719.265120407709,0.0719265120407709,0
orsel@inzent.com,2020-12-08 11:00:00,0,769.3083613825675,0.07693083613825674,0
orsel@inzent.com,2020-12-08 13:00:00,0,769.0350449991482,0.07690350449991483,0
orsel@inzent.com,2020-12-08 15:00:00,0,646.0819014943104,0.06460819014943102,0
orsel@inzent.com,2020-12-08 16:00:00,0,443.7013658208467,0.04437013658208467,0
orsel@inzent.com,2020-12-08 17:00:00,0,659.9696788166207,0.06599696788166208,0
orsel@inzent.com,2020-12-08 18:00:00,0,754.9860312932848,0.07549860312932846,0
orsel@inzent.com,2020-12-08 19:00:00,0,750.5801933833667,0.07505801933833668,0
seoha@inzent.com,2020-12-08 09:00:00,0,6232.853965343543,0.6232853965343542,1
seoha@inzent.com,2020-12-08 10:00:00,0,6217.905339968929,0.621790533996893,1
seoha@inzent.com,2020-12-08 11:00:00,0,6131.886373382157,0.6131886373382157,1
seoha@inzent.com,2020-12-08 12:00:00,0,4746.3886061035555,0.4746388606103555,1
seoha@inzent.com,2020-12-08 13:00:00,0,5472.412715206729,0.5472412715206729,1
seoha@inzent.com,2020-12-08 14:00:00,0,6076.5281321301645,0.6076528132130166,1
seoha@inzent.com,2020-12-08 15:00:00,0,6199.406300450384,0.6199406300450385,1
seoha@inzent.com,2020-12-08 16:00:00,0,4033.8142894357848,0.4033814289435785,1
seoha@inzent.com,2020-12-08 17:00:00,0,4547.190854778202,0.4547190854778202,1
seoha@inzent.com,2020-12-08 18:00:00,0,4652.623479835348,0.4652623479835348,1
shin3372@inzent.com,2020-12-07 16:00:00,0,30236.41825137201,3.0236418251372017,1
shin3372@inzent.com,2020-12-07 17:00:00,0,35964.95548160107,3.596495548160107,1
shin3372@inzent.com,2020-12-07 18:00:00,0,36668.0615210961,3.6668061521096105,1
shin3372@inzent.com,2020-12-08 09:00:00,0,43986.25916922089,4.3986259169220885,1
shin3372@inzent.com,2020-12-08 11:00:00,0,44380.544985086046,4.4380544985086035,1
shin3372@inzent.com,2020-12-08 12:00:00,0,36023.485335946934,3.6023485335946925,1
shin3372@inzent.com,2020-12-08 13:00:00,0,39932.775122664716,3.993277512266472,1
shin3372@inzent.com,2020-12-08 14:00:00,0,47422.204124135205,4.742220412413522,1
shin3372@inzent.com,2020-12-08 15:00:00,0,47429.86353093753,4.7429863530937535,1
shin3372@inzent.com,2020-12-08 16:00:00,0,69271.27236217278,6.927127236217277,1
shin3372@inzent.com,2020-12-08 17:00:00,0,62704.234463528126,6.2704234463528135,1
shin3372@inzent.com,2020-12-08 18:00:00,0,46503.4228988624,4.6503422898862405,1
shin3372@inzent.com,2020-12-08 19:00:00,0,46579.05990071805,4.6579059900718045,1
sun10au@inzent.com,2020-12-04 20:00:00,0,123.51855454415129,0.012351855454415129,0
sun10au@inzent.com,2020-12-08 09:00:00,0,208.96976410095496,0.020896976410095497,0
sun10au@inzent.com,2020-12-08 10:00:00,0,284.60966112476945,0.028460966112476945,0
sun10au@inzent.com,2020-12-08 11:00:00,0,342.9095781405506,0.034290957814055056,0
sun10au@inzent.com,2020-12-08 12:00:00,0,343.95238353181963,0.034395238353181964,0
sun10au@inzent.com,2020-12-08 13:00:00,0,359.3914145441073,0.03593914145441073,0
whchoi@inzent.com,2020-12-08 18:00:00,0,87.9032157155933,0.00879032157155933,0
x64User,2020-12-08 10:00:00,0,0.6580914520357418,6.58091452035742e-05,0
x64User,2020-12-08 11:00:00,0,0.4978075641889416,4.9780756418894156e-05,0
gypark@inzent.com,2020-12-09 17:00:00,0,2.899432488193296,0.00028994324881932964,0
seoha@inzent.com,2020-12-09 13:00:00,0,838.5093126164145,0.08385093126164145,0
seoha@inzent.com,2020-12-09 14:00:00,0,899.6610516944706,0.08996610516944706,0
seoha@inzent.com,2020-12-09 15:00:00,0,609.0414278780594,0.06090414278780594,0
shin3372@inzent.com,2020-12-09 09:00:00,0,26121.051202594463,2.612105120259446,1
shin3372@inzent.com,2020-12-09 10:00:00,0,27357.610132918613,2.7357610132918606,1
shin3372@inzent.com,2020-12-09 11:00:00,0,28102.11378645576,2.8102113786455765,1
shin3372@inzent.com,2020-12-09 12:00:00,0,11764.615301875046,1.1764615301875043,1
shin3372@inzent.com,2020-12-09 13:00:00,0,22625.803466516056,2.262580346651605,1
shin3372@inzent.com,2020-12-09 14:00:00,0,23623.35773274997,2.362335773274997,1
whchoi@inzent.com,2020-12-09 10:00:00,0,2089.77828983553,0.20897782898355305,1
whchoi@inzent.com,2020-12-09 11:00:00,0,2254.1369447544075,0.22541369447544074,1
whchoi@inzent.com,2020-12-09 12:00:00,0,2278.2053136530562,0.2278205313653056,1
whchoi@inzent.com,2020-12-09 13:00:00,0,2370.775383919822,0.23707753839198226,1
whchoi@inzent.com,2020-12-09 14:00:00,0,3088.424362694811,0.3088424362694811,1
whchoi@inzent.com,2020-12-09 15:00:00,0,3354.5561504203474,0.33545561504203475,1
384081@inzent.com,2020-12-08 19:00:00,0,9784.24478772656,0.978424478772656,1
384081@inzent.com,2020-12-08 20:00:00,0,11195.032010764931,1.1195032010764931,1
384081@inzent.com,2020-12-09 09:00:00,0,9264.822560372144,0.9264822560372143,1
384081@inzent.com,2020-12-09 10:00:00,0,15165.275865092925,1.5165275865092924,1
384081@inzent.com,2020-12-09 11:00:00,0,16781.725172402294,1.6781725172402289,1
384081@inzent.com,2020-12-09 13:00:00,0,18369.390119596585,1.8369390119596585,1
384081@inzent.com,2020-12-09 14:00:00,0,20896.90177744249,2.089690177744249,1
384081@inzent.com,2020-12-09 15:00:00,0,21011.922598704918,2.1011922598704915,1
384081@inzent.com,2020-12-09 16:00:00,0,17768.877108419332,1.7768877108419332,1
384081@inzent.com,2020-12-09 17:00:00,0,27419.331703455347,2.7419331703455354,1
bho3538@inzent.com,2020-12-09 10:00:00,0,219.33635558953,0.021933635558953002,0
bho3538@inzent.com,2020-12-09 13:00:00,0,225.52040656389988,0.02255204065638999,0
bho3538@inzent.com,2020-12-09 14:00:00,0,218.0960524909747,0.021809605249097468,0
bho3538@inzent.com,2020-12-09 15:00:00,0,211.9769204878318,0.021197692048783183,0
bho3538@inzent.com,2020-12-09 16:00:00,0,211.17661558372046,0.021117661558372056,0
bho3538@inzent.com,2020-12-09 17:00:00,0,78.43061233129012,0.007843061233129013,0
bho3538@inzent.com,2020-12-09 18:00:00,0,76.10448018319723,0.007610448018319722,0
gypark@inzent.com,2020-12-08 19:00:00,0,473.17218590523765,0.04731721859052376,0
gypark@inzent.com,2020-12-09 08:00:00,0,262.00640803766544,0.026200640803766544,0
gypark@inzent.com,2020-12-09 09:00:00,0,375.077960493211,0.0375077960493211,0
gypark@inzent.com,2020-12-09 10:00:00,0,394.7426344582663,0.03947426344582663,0
gypark@inzent.com,2020-12-09 11:00:00,0,370.927034097248,0.03709270340972479,0
gypark@inzent.com,2020-12-09 12:00:00,0,418.5512939197016,0.04185512939197016,0
gypark@inzent.com,2020-12-09 13:00:00,0,636.2251503327215,0.06362251503327214,0
gypark@inzent.com,2020-12-09 14:00:00,0,249.50759787671936,0.024950759787671938,0
gypark@inzent.com,2020-12-09 18:00:00,0,266.9135240886441,0.02669135240886441,0
kbj804@inzent.com,2020-12-09 02:00:00,0,11794.972107746922,1.1794972107746922,1
kbj804@inzent.com,2020-12-09 09:00:00,0,12298.657377331323,1.2298657377331326,1
kbj804@inzent.com,2020-12-09 10:00:00,0,13744.302144369574,1.3744302144369571,1
kbj804@inzent.com,2020-12-09 11:00:00,0,15039.972600625006,1.503997260062501,1
kbj804@inzent.com,2020-12-09 12:00:00,0,15098.644037319851,1.509864403731985,1
kbj804@inzent.com,2020-12-09 13:00:00,0,15500.523895534308,1.550052389553431,1
kbj804@inzent.com,2020-12-09 14:00:00,0,15591.894748974719,1.559189474897472,1
kbj804@inzent.com,2020-12-09 15:00:00,0,15581.22211984391,1.558122211984391,1
kbj804@inzent.com,2020-12-09 16:00:00,0,9578.49697779814,0.957849697779814,1
kbj804@inzent.com,2020-12-09 17:00:00,0,10890.330961542137,1.0890330961542136,1
kbj804@inzent.com,2020-12-09 18:00:00,0,11438.399386400748,1.1438399386400746,1
orsel@inzent.com,2020-12-09 02:00:00,0,12269.314110585117,1.2269314110585117,1
orsel@inzent.com,2020-12-09 04:00:00,0,14230.646897963015,1.4230646897963015,1
orsel@inzent.com,2020-12-09 07:00:00,0,10641.139980932068,1.0641139980932068,1
orsel@inzent.com,2020-12-09 08:00:00,0,14882.795080338796,1.4882795080338795,1
orsel@inzent.com,2020-12-09 09:00:00,0,15049.85741502012,1.504985741502012,1
orsel@inzent.com,2020-12-09 10:00:00,0,15096.279427732532,1.5096279427732533,1
orsel@inzent.com,2020-12-09 11:00:00,0,20166.27832701905,2.016627832701905,1
orsel@inzent.com,2020-12-09 13:00:00,0,20221.499526218024,2.0221499526218025,1
orsel@inzent.com,2020-12-09 14:00:00,0,14940.04802675852,1.494004802675852,1
orsel@inzent.com,2020-12-09 15:00:00,0,16451.113892952635,1.6451113892952636,1
orsel@inzent.com,2020-12-09 16:00:00,0,8787.39858196113,0.878739858196113,1
orsel@inzent.com,2020-12-09 17:00:00,0,11945.865824044973,1.1945865824044972,1
orsel@inzent.com,2020-12-09 18:00:00,0,12121.706105843965,1.2121706105843963,1
orsel@inzent.com,2020-12-09 19:00:00,0,12180.911406540632,1.2180911406540629,1
384081@inzent.com,2020-12-09 18:00:00,0,3947.6709469352318,0.3947670946935232,1
384081@inzent.com,2020-12-09 19:00:00,0,4113.325293467417,0.41133252934674175,1
384081@inzent.com,2020-12-10 08:00:00,0,3890.0638541781786,0.38900638541781785,1
384081@inzent.com,2020-12-10 09:00:00,0,4075.6878990738146,0.40756878990738143,1
384081@inzent.com,2020-12-10 10:00:00,0,4527.339997503885,0.4527339997503885,1
384081@inzent.com,2020-12-10 11:00:00,0,5120.251248839611,0.5120251248839611,1
384081@inzent.com,2020-12-10 13:00:00,0,3085.559669485617,0.3085559669485617,1
384081@inzent.com,2020-12-10 14:00:00,0,3473.686323286145,0.3473686323286145,1
bho3538@inzent.com,2020-12-09 19:00:00,0,20.632095447059665,0.002063209544705966,0
bho3538@inzent.com,2020-12-09 20:00:00,0,51.54699984961894,0.005154699984961894,0
bho3538@inzent.com,2020-12-10 09:00:00,0,43.17871358759629,0.004317871358759629,0
bho3538@inzent.com,2020-12-10 10:00:00,0,29.011517527266435,0.0029011517527266434,0
bho3538@inzent.com,2020-12-10 11:00:00,0,34.2160742679433,0.00342160742679433,0
bho3538@inzent.com,2020-12-10 12:00:00,0,31.32784464812537,0.003132784464812537,0
bho3538@inzent.com,2020-12-10 13:00:00,0,41.568258039503654,0.004156825803950365,0
gypark@inzent.com,2020-12-10 08:00:00,0,1563.162839522382,0.1563162839522382,1
gypark@inzent.com,2020-12-10 09:00:00,0,1888.0318140222164,0.1888031814022217,1
gypark@inzent.com,2020-12-10 10:00:00,0,2705.4410658485713,0.2705441065848571,1
gypark@inzent.com,2020-12-10 11:00:00,0,3026.957449820727,0.3026957449820727,1
gypark@inzent.com,2020-12-10 12:00:00,0,1244.057176455289,0.1244057176455289,1
gypark@inzent.com,2020-12-10 13:00:00,0,1519.0436476992209,0.15190436476992208,1
gypark@inzent.com,2020-12-10 14:00:00,0,1268.5195300816115,0.12685195300816118,1
kbj804@inzent.com,2020-12-10 09:00:00,0,893.7389647540033,0.08937389647540032,0
kbj804@inzent.com,2020-12-10 10:00:00,0,617.6356101173346,0.06176356101173346,0
kbj804@inzent.com,2020-12-10 11:00:00,0,664.4440940246485,0.06644440940246485,0
kbj804@inzent.com,2020-12-10 12:00:00,0,511.5400268990825,0.05115400268990825,0
kbj804@inzent.com,2020-12-10 13:00:00,0,748.1988151735251,0.07481988151735251,0
kbj804@inzent.com,2020-12-10 14:00:00,0,862.1934575343463,0.08621934575343464,0
orsel@inzent.com,2020-12-10 07:00:00,0,1814.437681770094,0.1814437681770094,1
orsel@inzent.com,2020-12-10 08:00:00,0,1888.6868145813708,0.1888686814581371,1
orsel@inzent.com,2020-12-10 09:00:00,0,1938.7163652198776,0.1938716365219878,1
orsel@inzent.com,2020-12-10 10:00:00,0,1750.3158244990414,0.17503158244990413,1
orsel@inzent.com,2020-12-10 11:00:00,0,1771.339490062077,0.17713394900620769,1
orsel@inzent.com,2020-12-10 12:00:00,0,1157.7044249639591,0.11577044249639587,1
orsel@inzent.com,2020-12-10 13:00:00,0,1155.1535465967909,0.1155153546596791,1
seoha@inzent.com,2020-12-09 17:00:00,0,785.0742958463595,0.07850742958463597,0
seoha@inzent.com,2020-12-09 18:00:00,0,1033.1089460082746,0.10331089460082746,0
seoha@inzent.com,2020-12-09 19:00:00,0,1067.737502416826,0.10677375024168262,1
seoha@inzent.com,2020-12-10 09:00:00,0,787.0076395261682,0.07870076395261683,0
seoha@inzent.com,2020-12-10 10:00:00,0,958.4434723957887,0.09584434723957888,0
seoha@inzent.com,2020-12-10 11:00:00,0,1407.736313961423,0.1407736313961423,1
shin3372@inzent.com,2020-12-10 09:00:00,0,7029.100900853684,0.7029100900853684,1
shin3372@inzent.com,2020-12-10 10:00:00,0,10334.497834037813,1.0334497834037808,1
shin3372@inzent.com,2020-12-10 11:00:00,0,12099.742521812459,1.2099742521812458,1
shin3372@inzent.com,2020-12-10 12:00:00,0,12102.989731691658,1.2102989731691658,1
ski0817@inzent.com,2020-12-06 13:00:00,0,549.7815433396115,0.05497815433396115,0
ski0817@inzent.com,2020-12-10 09:00:00,0,1283.5836257082433,0.12835836257082436,1
ski0817@inzent.com,2020-12-10 10:00:00,0,1305.3177817349967,0.13053177817349967,1
ski0817@inzent.com,2020-12-10 11:00:00,0,1231.6119537159354,0.12316119537159355,1
ski0817@inzent.com,2020-12-10 12:00:00,0,1217.3494042885327,0.12173494042885327,1
sun10au@inzent.com,2020-12-10 08:00:00,0,1073.6020714115066,0.10736020714115066,1
sun10au@inzent.com,2020-12-10 09:00:00,0,1504.7184342004211,0.15047184342004208,1
sun10au@inzent.com,2020-12-10 10:00:00,0,1699.5937890041657,0.16995937890041654,1
sun10au@inzent.com,2020-12-10 11:00:00,0,1910.7982980348486,0.19107982980348487,1
sun10au@inzent.com,2020-12-10 13:00:00,0,1922.7514767250439,0.1922751476725044,1
sun10au@inzent.com,2020-12-10 14:00:00,0,2200.995661283648,0.2200995661283648,1
whchoi@inzent.com,2020-12-10 10:00:00,0,1540.1418560008133,0.15401418560008132,1
whchoi@inzent.com,2020-12-10 11:00:00,0,1841.622792537785,0.1841622792537785,1
whchoi@inzent.com,2020-12-10 12:00:00,0,1856.843945114817,0.18568439451148167,1
384081@inzent.com,2020-12-10 17:00:00,0,260.47114658240207,0.02604711465824021,0
384081@inzent.com,2020-12-10 18:00:00,0,574.7711228999433,0.0574771122899943,0
orsel@inzent.com,2020-12-11 07:00:00,0,0.8870275606675324,8.870275606675324e-05,0
seoha@inzent.com,2020-12-10 16:00:00,0,1646.7277013141504,0.16467277013141507,1
seoha@inzent.com,2020-12-10 17:00:00,0,3179.809599232848,0.3179809599232848,1
seoha@inzent.com,2020-12-10 18:00:00,0,3407.831716517467,0.3407831716517467,1
